,Episodes,Avg_rewards,alpha,gamma,epsilon
8756,87561,183.0,0.6,0.99,0.1
8757,87571,310.3,0.6,0.99,0.1
8758,87581,282.4,0.6,0.99,0.1
8759,87591,289.8,0.6,0.99,0.1
8760,87601,269.3,0.6,0.99,0.1
8761,87611,217.6,0.6,0.99,0.1
8762,87621,355.6,0.6,0.99,0.1
8763,87631,259.5,0.6,0.99,0.1
8764,87641,198.9,0.6,0.99,0.1
8765,87651,219.4,0.6,0.99,0.1
8766,87661,234.7,0.6,0.99,0.1
8767,87671,191.8,0.6,0.99,0.1
8768,87681,192.5,0.6,0.99,0.1
8769,87691,229.6,0.6,0.99,0.1
8770,87701,248.2,0.6,0.99,0.1
8771,87711,251.3,0.6,0.99,0.1
8772,87721,304.6,0.6,0.99,0.1
8773,87731,339.0,0.6,0.99,0.1
8774,87741,268.4,0.6,0.99,0.1
8775,87751,278.0,0.6,0.99,0.1
8776,87761,245.0,0.6,0.99,0.1
8777,87771,281.0,0.6,0.99,0.1
8778,87781,173.4,0.6,0.99,0.1
8779,87791,187.2,0.6,0.99,0.1
8780,87801,206.9,0.6,0.99,0.1
8781,87811,170.5,0.6,0.99,0.1
8782,87821,214.9,0.6,0.99,0.1
8783,87831,169.0,0.6,0.99,0.1
8784,87841,267.0,0.6,0.99,0.1
8785,87851,181.0,0.6,0.99,0.1
8786,87861,271.9,0.6,0.99,0.1
8787,87871,214.7,0.6,0.99,0.1
8788,87881,201.8,0.6,0.99,0.1
8789,87891,260.0,0.6,0.99,0.1
8790,87901,252.5,0.6,0.99,0.1
8791,87911,210.9,0.6,0.99,0.1
8792,87921,200.1,0.6,0.99,0.1
8793,87931,189.7,0.6,0.99,0.1
8794,87941,170.6,0.6,0.99,0.1
8795,87951,154.7,0.6,0.99,0.1
8796,87961,229.0,0.6,0.99,0.1
8797,87971,241.2,0.6,0.99,0.1
8798,87981,274.7,0.6,0.99,0.1
8799,87991,180.3,0.6,0.99,0.1
8800,88001,221.1,0.6,0.99,0.1
8801,88011,229.0,0.6,0.99,0.1
8802,88021,183.7,0.6,0.99,0.1
8803,88031,228.6,0.6,0.99,0.1
8804,88041,182.0,0.6,0.99,0.1
8805,88051,239.1,0.6,0.99,0.1
8806,88061,216.6,0.6,0.99,0.1
8807,88071,177.7,0.6,0.99,0.1
8808,88081,207.9,0.6,0.99,0.1
8809,88091,279.4,0.6,0.99,0.1
8810,88101,244.8,0.6,0.99,0.1
8811,88111,259.6,0.6,0.99,0.1
8812,88121,288.9,0.6,0.99,0.1
8813,88131,206.9,0.6,0.99,0.1
8814,88141,190.2,0.6,0.99,0.1
8815,88151,198.7,0.6,0.99,0.1
8816,88161,237.9,0.6,0.99,0.1
8817,88171,238.4,0.6,0.99,0.1
8818,88181,163.1,0.6,0.99,0.1
8819,88191,150.7,0.6,0.99,0.1
8820,88201,201.9,0.6,0.99,0.1
8821,88211,258.1,0.6,0.99,0.1
8822,88221,252.1,0.6,0.99,0.1
8823,88231,223.1,0.6,0.99,0.1
8824,88241,235.0,0.6,0.99,0.1
8825,88251,231.8,0.6,0.99,0.1
8826,88261,219.4,0.6,0.99,0.1
8827,88271,117.4,0.6,0.99,0.1
8828,88281,232.0,0.6,0.99,0.1
8829,88291,182.2,0.6,0.99,0.1
8830,88301,187.6,0.6,0.99,0.1
8831,88311,154.6,0.6,0.99,0.1
8832,88321,243.9,0.6,0.99,0.1
8833,88331,252.8,0.6,0.99,0.1
8834,88341,172.0,0.6,0.99,0.1
8835,88351,195.4,0.6,0.99,0.1
8836,88361,134.5,0.6,0.99,0.1
8837,88371,240.2,0.6,0.99,0.1
8838,88381,246.2,0.6,0.99,0.1
8839,88391,205.9,0.6,0.99,0.1
8840,88401,272.7,0.6,0.99,0.1
8841,88411,170.3,0.6,0.99,0.1
8842,88421,271.9,0.6,0.99,0.1
8843,88431,317.5,0.6,0.99,0.1
8844,88441,297.3,0.6,0.99,0.1
8845,88451,236.6,0.6,0.99,0.1
8846,88461,266.3,0.6,0.99,0.1
8847,88471,229.0,0.6,0.99,0.1
8848,88481,250.7,0.6,0.99,0.1
8849,88491,264.8,0.6,0.99,0.1
8850,88501,220.2,0.6,0.99,0.1
8851,88511,204.7,0.6,0.99,0.1
8852,88521,202.1,0.6,0.99,0.1
8853,88531,249.4,0.6,0.99,0.1
8854,88541,228.5,0.6,0.99,0.1
8855,88551,200.2,0.6,0.99,0.1
8856,88561,258.4,0.6,0.99,0.1
8857,88571,224.1,0.6,0.99,0.1
8858,88581,198.1,0.6,0.99,0.1
8859,88591,275.0,0.6,0.99,0.1
8860,88601,266.3,0.6,0.99,0.1
8861,88611,209.6,0.6,0.99,0.1
8862,88621,254.9,0.6,0.99,0.1
8863,88631,225.4,0.6,0.99,0.1
8864,88641,206.9,0.6,0.99,0.1
8865,88651,181.0,0.6,0.99,0.1
8866,88661,190.5,0.6,0.99,0.1
8867,88671,219.1,0.6,0.99,0.1
8868,88681,326.7,0.6,0.99,0.1
8869,88691,242.4,0.6,0.99,0.1
8870,88701,254.3,0.6,0.99,0.1
8871,88711,271.7,0.6,0.99,0.1
8872,88721,203.5,0.6,0.99,0.1
8873,88731,240.7,0.6,0.99,0.1
8874,88741,253.1,0.6,0.99,0.1
8875,88751,254.6,0.6,0.99,0.1
8876,88761,220.1,0.6,0.99,0.1
8877,88771,266.9,0.6,0.99,0.1
8878,88781,162.6,0.6,0.99,0.1
8879,88791,276.0,0.6,0.99,0.1
8880,88801,208.6,0.6,0.99,0.1
8881,88811,274.1,0.6,0.99,0.1
8882,88821,272.8,0.6,0.99,0.1
8883,88831,269.4,0.6,0.99,0.1
8884,88841,245.7,0.6,0.99,0.1
8885,88851,258.9,0.6,0.99,0.1
8886,88861,209.2,0.6,0.99,0.1
8887,88871,217.5,0.6,0.99,0.1
8888,88881,235.1,0.6,0.99,0.1
8889,88891,248.4,0.6,0.99,0.1
8890,88901,261.0,0.6,0.99,0.1
8891,88911,269.1,0.6,0.99,0.1
8892,88921,254.8,0.6,0.99,0.1
8893,88931,246.9,0.6,0.99,0.1
8894,88941,232.2,0.6,0.99,0.1
8895,88951,226.2,0.6,0.99,0.1
8896,88961,303.6,0.6,0.99,0.1
8897,88971,299.3,0.6,0.99,0.1
8898,88981,183.2,0.6,0.99,0.1
8899,88991,264.9,0.6,0.99,0.1
8900,89001,171.0,0.6,0.99,0.1
8901,89011,220.7,0.6,0.99,0.1
8902,89021,158.4,0.6,0.99,0.1
8903,89031,238.7,0.6,0.99,0.1
8904,89041,187.4,0.6,0.99,0.1
8905,89051,227.2,0.6,0.99,0.1
8906,89061,280.8,0.6,0.99,0.1
8907,89071,292.4,0.6,0.99,0.1
8908,89081,215.1,0.6,0.99,0.1
8909,89091,333.2,0.6,0.99,0.1
8910,89101,232.6,0.6,0.99,0.1
8911,89111,185.2,0.6,0.99,0.1
8912,89121,234.4,0.6,0.99,0.1
8913,89131,273.8,0.6,0.99,0.1
8914,89141,258.3,0.6,0.99,0.1
8915,89151,228.7,0.6,0.99,0.1
8916,89161,290.5,0.6,0.99,0.1
8917,89171,257.9,0.6,0.99,0.1
8918,89181,239.7,0.6,0.99,0.1
8919,89191,242.9,0.6,0.99,0.1
8920,89201,164.3,0.6,0.99,0.1
8921,89211,297.9,0.6,0.99,0.1
8922,89221,163.9,0.6,0.99,0.1
8923,89231,305.2,0.6,0.99,0.1
8924,89241,201.3,0.6,0.99,0.1
8925,89251,266.0,0.6,0.99,0.1
8926,89261,185.4,0.6,0.99,0.1
8927,89271,289.8,0.6,0.99,0.1
8928,89281,267.1,0.6,0.99,0.1
8929,89291,248.1,0.6,0.99,0.1
8930,89301,217.3,0.6,0.99,0.1
8931,89311,266.3,0.6,0.99,0.1
8932,89321,258.8,0.6,0.99,0.1
8933,89331,196.1,0.6,0.99,0.1
8934,89341,226.4,0.6,0.99,0.1
8935,89351,214.5,0.6,0.99,0.1
8936,89361,279.5,0.6,0.99,0.1
8937,89371,230.1,0.6,0.99,0.1
8938,89381,250.5,0.6,0.99,0.1
8939,89391,251.0,0.6,0.99,0.1
8940,89401,264.0,0.6,0.99,0.1
8941,89411,238.3,0.6,0.99,0.1
8942,89421,285.5,0.6,0.99,0.1
8943,89431,345.9,0.6,0.99,0.1
8944,89441,410.3,0.6,0.99,0.1
8945,89451,240.1,0.6,0.99,0.1
8946,89461,248.5,0.6,0.99,0.1
8947,89471,218.5,0.6,0.99,0.1
8948,89481,176.1,0.6,0.99,0.1
8949,89491,155.2,0.6,0.99,0.1
8950,89501,218.7,0.6,0.99,0.1
8951,89511,254.6,0.6,0.99,0.1
8952,89521,246.4,0.6,0.99,0.1
8953,89531,227.5,0.6,0.99,0.1
8954,89541,209.2,0.6,0.99,0.1
8955,89551,329.1,0.6,0.99,0.1
8956,89561,293.9,0.6,0.99,0.1
8957,89571,237.7,0.6,0.99,0.1
8958,89581,220.5,0.6,0.99,0.1
8959,89591,222.8,0.6,0.99,0.1
8960,89601,311.2,0.6,0.99,0.1
8961,89611,224.1,0.6,0.99,0.1
8962,89621,391.0,0.6,0.99,0.1
8963,89631,268.4,0.6,0.99,0.1
8964,89641,210.1,0.6,0.99,0.1
8965,89651,204.6,0.6,0.99,0.1
8966,89661,303.8,0.6,0.99,0.1
8967,89671,248.5,0.6,0.99,0.1
8968,89681,212.6,0.6,0.99,0.1
8969,89691,206.0,0.6,0.99,0.1
8970,89701,301.5,0.6,0.99,0.1
8971,89711,233.3,0.6,0.99,0.1
8972,89721,226.8,0.6,0.99,0.1
8973,89731,171.2,0.6,0.99,0.1
8974,89741,252.3,0.6,0.99,0.1
8975,89751,254.5,0.6,0.99,0.1
8976,89761,232.5,0.6,0.99,0.1
8977,89771,225.8,0.6,0.99,0.1
8978,89781,248.9,0.6,0.99,0.1
8979,89791,275.8,0.6,0.99,0.1
8980,89801,177.0,0.6,0.99,0.1
8981,89811,203.3,0.6,0.99,0.1
8982,89821,249.1,0.6,0.99,0.1
8983,89831,216.1,0.6,0.99,0.1
8984,89841,203.0,0.6,0.99,0.1
8985,89851,231.2,0.6,0.99,0.1
8986,89861,162.7,0.6,0.99,0.1
8987,89871,296.7,0.6,0.99,0.1
8988,89881,275.8,0.6,0.99,0.1
8989,89891,180.3,0.6,0.99,0.1
8990,89901,183.8,0.6,0.99,0.1
8991,89911,216.2,0.6,0.99,0.1
8992,89921,227.3,0.6,0.99,0.1
8993,89931,200.6,0.6,0.99,0.1
8994,89941,221.3,0.6,0.99,0.1
8995,89951,189.2,0.6,0.99,0.1
8996,89961,292.5,0.6,0.99,0.1
8997,89971,186.2,0.6,0.99,0.1
8998,89981,252.6,0.6,0.99,0.1
8999,89991,220.8,0.6,0.99,0.1
9000,90001,214.5,0.6,0.99,0.1
9001,90011,292.8,0.6,0.99,0.1
9002,90021,219.0,0.6,0.99,0.1
9003,90031,180.9,0.6,0.99,0.1
9004,90041,221.5,0.6,0.99,0.1
9005,90051,148.9,0.6,0.99,0.1
9006,90061,190.0,0.6,0.99,0.1
9007,90071,243.6,0.6,0.99,0.1
9008,90081,185.9,0.6,0.99,0.1
9009,90091,198.7,0.6,0.99,0.1
9010,90101,158.6,0.6,0.99,0.1
9011,90111,253.5,0.6,0.99,0.1
9012,90121,269.7,0.6,0.99,0.1
9013,90131,263.5,0.6,0.99,0.1
9014,90141,242.2,0.6,0.99,0.1
9015,90151,331.3,0.6,0.99,0.1
9016,90161,224.5,0.6,0.99,0.1
9017,90171,178.3,0.6,0.99,0.1
9018,90181,305.6,0.6,0.99,0.1
9019,90191,262.2,0.6,0.99,0.1
9020,90201,236.4,0.6,0.99,0.1
9021,90211,214.6,0.6,0.99,0.1
9022,90221,250.4,0.6,0.99,0.1
9023,90231,349.4,0.6,0.99,0.1
9024,90241,263.2,0.6,0.99,0.1
9025,90251,193.8,0.6,0.99,0.1
9026,90261,228.2,0.6,0.99,0.1
9027,90271,280.6,0.6,0.99,0.1
9028,90281,277.5,0.6,0.99,0.1
9029,90291,236.4,0.6,0.99,0.1
9030,90301,177.1,0.6,0.99,0.1
9031,90311,175.4,0.6,0.99,0.1
9032,90321,198.3,0.6,0.99,0.1
9033,90331,229.3,0.6,0.99,0.1
9034,90341,232.9,0.6,0.99,0.1
9035,90351,180.3,0.6,0.99,0.1
9036,90361,323.6,0.6,0.99,0.1
9037,90371,201.1,0.6,0.99,0.1
9038,90381,175.3,0.6,0.99,0.1
9039,90391,241.2,0.6,0.99,0.1
9040,90401,262.4,0.6,0.99,0.1
9041,90411,282.8,0.6,0.99,0.1
9042,90421,214.8,0.6,0.99,0.1
9043,90431,274.9,0.6,0.99,0.1
9044,90441,289.1,0.6,0.99,0.1
9045,90451,273.7,0.6,0.99,0.1
9046,90461,212.0,0.6,0.99,0.1
9047,90471,223.6,0.6,0.99,0.1
9048,90481,208.0,0.6,0.99,0.1
9049,90491,268.4,0.6,0.99,0.1
9050,90501,258.7,0.6,0.99,0.1
9051,90511,343.3,0.6,0.99,0.1
9052,90521,215.3,0.6,0.99,0.1
9053,90531,327.6,0.6,0.99,0.1
9054,90541,279.9,0.6,0.99,0.1
9055,90551,263.2,0.6,0.99,0.1
9056,90561,253.8,0.6,0.99,0.1
9057,90571,262.3,0.6,0.99,0.1
9058,90581,221.0,0.6,0.99,0.1
9059,90591,236.7,0.6,0.99,0.1
9060,90601,215.3,0.6,0.99,0.1
9061,90611,199.0,0.6,0.99,0.1
9062,90621,260.3,0.6,0.99,0.1
9063,90631,295.0,0.6,0.99,0.1
9064,90641,216.0,0.6,0.99,0.1
9065,90651,254.2,0.6,0.99,0.1
9066,90661,153.2,0.6,0.99,0.1
9067,90671,197.6,0.6,0.99,0.1
9068,90681,224.0,0.6,0.99,0.1
9069,90691,243.8,0.6,0.99,0.1
9070,90701,197.8,0.6,0.99,0.1
9071,90711,224.8,0.6,0.99,0.1
9072,90721,172.5,0.6,0.99,0.1
9073,90731,236.0,0.6,0.99,0.1
9074,90741,232.7,0.6,0.99,0.1
9075,90751,132.3,0.6,0.99,0.1
9076,90761,173.0,0.6,0.99,0.1
9077,90771,186.8,0.6,0.99,0.1
9078,90781,197.5,0.6,0.99,0.1
9079,90791,228.8,0.6,0.99,0.1
9080,90801,214.3,0.6,0.99,0.1
9081,90811,175.2,0.6,0.99,0.1
9082,90821,255.4,0.6,0.99,0.1
9083,90831,272.2,0.6,0.99,0.1
9084,90841,262.3,0.6,0.99,0.1
9085,90851,246.0,0.6,0.99,0.1
9086,90861,247.1,0.6,0.99,0.1
9087,90871,210.9,0.6,0.99,0.1
9088,90881,201.1,0.6,0.99,0.1
9089,90891,231.7,0.6,0.99,0.1
9090,90901,149.1,0.6,0.99,0.1
9091,90911,149.9,0.6,0.99,0.1
9092,90921,186.5,0.6,0.99,0.1
9093,90931,170.7,0.6,0.99,0.1
9094,90941,215.3,0.6,0.99,0.1
9095,90951,221.6,0.6,0.99,0.1
9096,90961,198.8,0.6,0.99,0.1
9097,90971,279.7,0.6,0.99,0.1
9098,90981,199.9,0.6,0.99,0.1
9099,90991,209.4,0.6,0.99,0.1
9100,91001,236.7,0.6,0.99,0.1
9101,91011,243.3,0.6,0.99,0.1
9102,91021,216.3,0.6,0.99,0.1
9103,91031,266.5,0.6,0.99,0.1
9104,91041,249.7,0.6,0.99,0.1
9105,91051,264.3,0.6,0.99,0.1
9106,91061,272.3,0.6,0.99,0.1
9107,91071,223.3,0.6,0.99,0.1
9108,91081,265.9,0.6,0.99,0.1
9109,91091,186.5,0.6,0.99,0.1
9110,91101,305.9,0.6,0.99,0.1
9111,91111,217.7,0.6,0.99,0.1
9112,91121,270.4,0.6,0.99,0.1
9113,91131,276.5,0.6,0.99,0.1
9114,91141,199.7,0.6,0.99,0.1
9115,91151,313.8,0.6,0.99,0.1
9116,91161,238.0,0.6,0.99,0.1
9117,91171,206.7,0.6,0.99,0.1
9118,91181,204.6,0.6,0.99,0.1
9119,91191,203.0,0.6,0.99,0.1
9120,91201,257.5,0.6,0.99,0.1
9121,91211,241.5,0.6,0.99,0.1
9122,91221,142.1,0.6,0.99,0.1
9123,91231,154.9,0.6,0.99,0.1
9124,91241,216.0,0.6,0.99,0.1
9125,91251,221.2,0.6,0.99,0.1
9126,91261,170.5,0.6,0.99,0.1
9127,91271,202.3,0.6,0.99,0.1
9128,91281,299.0,0.6,0.99,0.1
9129,91291,191.7,0.6,0.99,0.1
9130,91301,227.7,0.6,0.99,0.1
9131,91311,214.7,0.6,0.99,0.1
9132,91321,245.7,0.6,0.99,0.1
9133,91331,189.7,0.6,0.99,0.1
9134,91341,314.8,0.6,0.99,0.1
9135,91351,238.1,0.6,0.99,0.1
9136,91361,254.6,0.6,0.99,0.1
9137,91371,282.4,0.6,0.99,0.1
9138,91381,202.9,0.6,0.99,0.1
9139,91391,283.1,0.6,0.99,0.1
9140,91401,304.1,0.6,0.99,0.1
9141,91411,274.0,0.6,0.99,0.1
9142,91421,367.3,0.6,0.99,0.1
9143,91431,300.9,0.6,0.99,0.1
9144,91441,207.1,0.6,0.99,0.1
9145,91451,231.2,0.6,0.99,0.1
9146,91461,309.1,0.6,0.99,0.1
9147,91471,218.8,0.6,0.99,0.1
9148,91481,273.9,0.6,0.99,0.1
9149,91491,251.3,0.6,0.99,0.1
9150,91501,180.5,0.6,0.99,0.1
9151,91511,211.5,0.6,0.99,0.1
9152,91521,212.9,0.6,0.99,0.1
9153,91531,231.1,0.6,0.99,0.1
9154,91541,166.0,0.6,0.99,0.1
9155,91551,166.2,0.6,0.99,0.1
9156,91561,286.2,0.6,0.99,0.1
9157,91571,169.1,0.6,0.99,0.1
9158,91581,222.5,0.6,0.99,0.1
9159,91591,299.4,0.6,0.99,0.1
9160,91601,179.3,0.6,0.99,0.1
9161,91611,278.8,0.6,0.99,0.1
9162,91621,278.4,0.6,0.99,0.1
9163,91631,237.2,0.6,0.99,0.1
9164,91641,202.3,0.6,0.99,0.1
9165,91651,182.8,0.6,0.99,0.1
9166,91661,158.3,0.6,0.99,0.1
9167,91671,242.1,0.6,0.99,0.1
9168,91681,186.8,0.6,0.99,0.1
9169,91691,214.2,0.6,0.99,0.1
9170,91701,180.0,0.6,0.99,0.1
9171,91711,234.8,0.6,0.99,0.1
9172,91721,244.9,0.6,0.99,0.1
9173,91731,313.3,0.6,0.99,0.1
9174,91741,212.4,0.6,0.99,0.1
9175,91751,164.5,0.6,0.99,0.1
9176,91761,147.6,0.6,0.99,0.1
9177,91771,273.5,0.6,0.99,0.1
9178,91781,202.3,0.6,0.99,0.1
9179,91791,252.8,0.6,0.99,0.1
9180,91801,299.5,0.6,0.99,0.1
9181,91811,220.5,0.6,0.99,0.1
9182,91821,197.1,0.6,0.99,0.1
9183,91831,293.7,0.6,0.99,0.1
9184,91841,196.5,0.6,0.99,0.1
9185,91851,189.6,0.6,0.99,0.1
9186,91861,234.7,0.6,0.99,0.1
9187,91871,243.0,0.6,0.99,0.1
9188,91881,243.0,0.6,0.99,0.1
9189,91891,283.1,0.6,0.99,0.1
9190,91901,296.5,0.6,0.99,0.1
9191,91911,281.8,0.6,0.99,0.1
9192,91921,293.7,0.6,0.99,0.1
9193,91931,213.4,0.6,0.99,0.1
9194,91941,241.3,0.6,0.99,0.1
9195,91951,257.2,0.6,0.99,0.1
9196,91961,281.0,0.6,0.99,0.1
9197,91971,268.8,0.6,0.99,0.1
9198,91981,276.7,0.6,0.99,0.1
9199,91991,325.1,0.6,0.99,0.1
9200,92001,246.0,0.6,0.99,0.1
9201,92011,197.9,0.6,0.99,0.1
9202,92021,244.2,0.6,0.99,0.1
9203,92031,252.8,0.6,0.99,0.1
9204,92041,188.1,0.6,0.99,0.1
9205,92051,182.8,0.6,0.99,0.1
9206,92061,174.0,0.6,0.99,0.1
9207,92071,288.3,0.6,0.99,0.1
9208,92081,211.1,0.6,0.99,0.1
9209,92091,200.4,0.6,0.99,0.1
9210,92101,276.7,0.6,0.99,0.1
9211,92111,279.9,0.6,0.99,0.1
9212,92121,318.1,0.6,0.99,0.1
9213,92131,257.6,0.6,0.99,0.1
9214,92141,256.4,0.6,0.99,0.1
9215,92151,289.7,0.6,0.99,0.1
9216,92161,243.4,0.6,0.99,0.1
9217,92171,301.6,0.6,0.99,0.1
9218,92181,273.8,0.6,0.99,0.1
9219,92191,254.3,0.6,0.99,0.1
9220,92201,244.8,0.6,0.99,0.1
9221,92211,340.6,0.6,0.99,0.1
9222,92221,346.0,0.6,0.99,0.1
9223,92231,259.1,0.6,0.99,0.1
9224,92241,235.6,0.6,0.99,0.1
9225,92251,262.1,0.6,0.99,0.1
9226,92261,251.2,0.6,0.99,0.1
9227,92271,195.3,0.6,0.99,0.1
9228,92281,258.4,0.6,0.99,0.1
9229,92291,194.0,0.6,0.99,0.1
9230,92301,251.5,0.6,0.99,0.1
9231,92311,242.4,0.6,0.99,0.1
9232,92321,267.7,0.6,0.99,0.1
9233,92331,237.9,0.6,0.99,0.1
9234,92341,205.4,0.6,0.99,0.1
9235,92351,284.6,0.6,0.99,0.1
9236,92361,254.3,0.6,0.99,0.1
9237,92371,197.2,0.6,0.99,0.1
9238,92381,244.9,0.6,0.99,0.1
9239,92391,194.3,0.6,0.99,0.1
9240,92401,255.8,0.6,0.99,0.1
9241,92411,261.6,0.6,0.99,0.1
9242,92421,176.6,0.6,0.99,0.1
9243,92431,196.3,0.6,0.99,0.1
9244,92441,238.1,0.6,0.99,0.1
9245,92451,199.7,0.6,0.99,0.1
9246,92461,207.8,0.6,0.99,0.1
9247,92471,158.4,0.6,0.99,0.1
9248,92481,153.4,0.6,0.99,0.1
9249,92491,246.2,0.6,0.99,0.1
9250,92501,198.0,0.6,0.99,0.1
9251,92511,161.6,0.6,0.99,0.1
9252,92521,198.1,0.6,0.99,0.1
9253,92531,163.1,0.6,0.99,0.1
9254,92541,218.7,0.6,0.99,0.1
9255,92551,296.6,0.6,0.99,0.1
9256,92561,224.2,0.6,0.99,0.1
9257,92571,253.2,0.6,0.99,0.1
9258,92581,204.0,0.6,0.99,0.1
9259,92591,193.7,0.6,0.99,0.1
9260,92601,317.4,0.6,0.99,0.1
9261,92611,337.1,0.6,0.99,0.1
9262,92621,278.2,0.6,0.99,0.1
9263,92631,296.3,0.6,0.99,0.1
9264,92641,207.7,0.6,0.99,0.1
9265,92651,177.6,0.6,0.99,0.1
9266,92661,172.2,0.6,0.99,0.1
9267,92671,282.3,0.6,0.99,0.1
9268,92681,274.5,0.6,0.99,0.1
9269,92691,213.5,0.6,0.99,0.1
9270,92701,190.9,0.6,0.99,0.1
9271,92711,177.9,0.6,0.99,0.1
9272,92721,213.9,0.6,0.99,0.1
9273,92731,203.7,0.6,0.99,0.1
9274,92741,224.1,0.6,0.99,0.1
9275,92751,248.7,0.6,0.99,0.1
9276,92761,207.6,0.6,0.99,0.1
9277,92771,200.5,0.6,0.99,0.1
9278,92781,134.8,0.6,0.99,0.1
9279,92791,233.9,0.6,0.99,0.1
9280,92801,220.9,0.6,0.99,0.1
9281,92811,247.5,0.6,0.99,0.1
9282,92821,208.4,0.6,0.99,0.1
9283,92831,176.9,0.6,0.99,0.1
9284,92841,230.9,0.6,0.99,0.1
9285,92851,276.7,0.6,0.99,0.1
9286,92861,291.9,0.6,0.99,0.1
9287,92871,401.1,0.6,0.99,0.1
9288,92881,399.9,0.6,0.99,0.1
9289,92891,279.2,0.6,0.99,0.1
9290,92901,234.7,0.6,0.99,0.1
9291,92911,246.9,0.6,0.99,0.1
9292,92921,302.9,0.6,0.99,0.1
9293,92931,288.6,0.6,0.99,0.1
9294,92941,224.0,0.6,0.99,0.1
9295,92951,161.2,0.6,0.99,0.1
9296,92961,164.8,0.6,0.99,0.1
9297,92971,152.6,0.6,0.99,0.1
9298,92981,160.8,0.6,0.99,0.1
9299,92991,202.9,0.6,0.99,0.1
9300,93001,190.1,0.6,0.99,0.1
9301,93011,208.7,0.6,0.99,0.1
9302,93021,223.0,0.6,0.99,0.1
9303,93031,253.7,0.6,0.99,0.1
9304,93041,151.1,0.6,0.99,0.1
9305,93051,188.2,0.6,0.99,0.1
9306,93061,215.4,0.6,0.99,0.1
9307,93071,235.2,0.6,0.99,0.1
9308,93081,208.9,0.6,0.99,0.1
9309,93091,262.6,0.6,0.99,0.1
9310,93101,157.5,0.6,0.99,0.1
9311,93111,288.8,0.6,0.99,0.1
9312,93121,173.0,0.6,0.99,0.1
9313,93131,189.4,0.6,0.99,0.1
9314,93141,330.5,0.6,0.99,0.1
9315,93151,270.3,0.6,0.99,0.1
9316,93161,196.9,0.6,0.99,0.1
9317,93171,268.1,0.6,0.99,0.1
9318,93181,229.4,0.6,0.99,0.1
9319,93191,364.6,0.6,0.99,0.1
9320,93201,226.0,0.6,0.99,0.1
9321,93211,253.5,0.6,0.99,0.1
9322,93221,238.2,0.6,0.99,0.1
9323,93231,285.8,0.6,0.99,0.1
9324,93241,308.5,0.6,0.99,0.1
9325,93251,175.9,0.6,0.99,0.1
9326,93261,209.7,0.6,0.99,0.1
9327,93271,219.0,0.6,0.99,0.1
9328,93281,333.6,0.6,0.99,0.1
9329,93291,208.3,0.6,0.99,0.1
9330,93301,277.2,0.6,0.99,0.1
9331,93311,221.0,0.6,0.99,0.1
9332,93321,309.7,0.6,0.99,0.1
9333,93331,304.5,0.6,0.99,0.1
9334,93341,362.4,0.6,0.99,0.1
9335,93351,271.6,0.6,0.99,0.1
9336,93361,257.4,0.6,0.99,0.1
9337,93371,228.0,0.6,0.99,0.1
9338,93381,212.4,0.6,0.99,0.1
9339,93391,287.2,0.6,0.99,0.1
9340,93401,238.2,0.6,0.99,0.1
9341,93411,212.2,0.6,0.99,0.1
9342,93421,361.6,0.6,0.99,0.1
9343,93431,233.4,0.6,0.99,0.1
9344,93441,263.1,0.6,0.99,0.1
9345,93451,220.8,0.6,0.99,0.1
9346,93461,183.1,0.6,0.99,0.1
9347,93471,239.4,0.6,0.99,0.1
9348,93481,203.2,0.6,0.99,0.1
9349,93491,150.9,0.6,0.99,0.1
9350,93501,212.1,0.6,0.99,0.1
9351,93511,194.8,0.6,0.99,0.1
9352,93521,285.1,0.6,0.99,0.1
9353,93531,231.5,0.6,0.99,0.1
9354,93541,249.2,0.6,0.99,0.1
9355,93551,275.5,0.6,0.99,0.1
9356,93561,136.0,0.6,0.99,0.1
9357,93571,209.2,0.6,0.99,0.1
9358,93581,242.9,0.6,0.99,0.1
9359,93591,327.2,0.6,0.99,0.1
9360,93601,240.0,0.6,0.99,0.1
9361,93611,246.1,0.6,0.99,0.1
9362,93621,288.5,0.6,0.99,0.1
9363,93631,299.3,0.6,0.99,0.1
9364,93641,280.7,0.6,0.99,0.1
9365,93651,199.1,0.6,0.99,0.1
9366,93661,201.5,0.6,0.99,0.1
9367,93671,212.4,0.6,0.99,0.1
9368,93681,192.4,0.6,0.99,0.1
9369,93691,229.5,0.6,0.99,0.1
9370,93701,227.5,0.6,0.99,0.1
9371,93711,216.8,0.6,0.99,0.1
9372,93721,198.1,0.6,0.99,0.1
9373,93731,222.0,0.6,0.99,0.1
9374,93741,178.3,0.6,0.99,0.1
9375,93751,202.2,0.6,0.99,0.1
9376,93761,156.2,0.6,0.99,0.1
9377,93771,199.3,0.6,0.99,0.1
9378,93781,231.9,0.6,0.99,0.1
9379,93791,268.1,0.6,0.99,0.1
9380,93801,249.8,0.6,0.99,0.1
9381,93811,291.6,0.6,0.99,0.1
9382,93821,241.1,0.6,0.99,0.1
9383,93831,254.6,0.6,0.99,0.1
9384,93841,204.8,0.6,0.99,0.1
9385,93851,198.6,0.6,0.99,0.1
9386,93861,241.9,0.6,0.99,0.1
9387,93871,187.2,0.6,0.99,0.1
9388,93881,253.7,0.6,0.99,0.1
9389,93891,273.4,0.6,0.99,0.1
9390,93901,248.3,0.6,0.99,0.1
