,Episodes,Avg_rewards,alpha,gamma,epsilon
5734,57341,453.5,0.6,0.99,0.1
5735,57351,455.3,0.6,0.99,0.1
5736,57361,392.9,0.6,0.99,0.1
5737,57371,420.5,0.6,0.99,0.1
5738,57381,364.3,0.6,0.99,0.1
5739,57391,295.5,0.6,0.99,0.1
5740,57401,368.8,0.6,0.99,0.1
5741,57411,308.8,0.6,0.99,0.1
5742,57421,396.6,0.6,0.99,0.1
5743,57431,292.3,0.6,0.99,0.1
5744,57441,337.8,0.6,0.99,0.1
5745,57451,216.9,0.6,0.99,0.1
5746,57461,334.0,0.6,0.99,0.1
5747,57471,263.1,0.6,0.99,0.1
5748,57481,350.3,0.6,0.99,0.1
5749,57491,356.3,0.6,0.99,0.1
5750,57501,285.7,0.6,0.99,0.1
5751,57511,339.6,0.6,0.99,0.1
5752,57521,321.8,0.6,0.99,0.1
5753,57531,453.6,0.6,0.99,0.1
5754,57541,443.6,0.6,0.99,0.1
5755,57551,409.6,0.6,0.99,0.1
5756,57561,280.8,0.6,0.99,0.1
5757,57571,427.9,0.6,0.99,0.1
5758,57581,413.1,0.6,0.99,0.1
5759,57591,351.8,0.6,0.99,0.1
5760,57601,314.1,0.6,0.99,0.1
5761,57611,424.9,0.6,0.99,0.1
5762,57621,348.8,0.6,0.99,0.1
5763,57631,367.5,0.6,0.99,0.1
5764,57641,401.4,0.6,0.99,0.1
5765,57651,477.7,0.6,0.99,0.1
5766,57661,422.5,0.6,0.99,0.1
5767,57671,360.1,0.6,0.99,0.1
5768,57681,469.2,0.6,0.99,0.1
5769,57691,375.7,0.6,0.99,0.1
5770,57701,345.6,0.6,0.99,0.1
5771,57711,299.1,0.6,0.99,0.1
5772,57721,436.5,0.6,0.99,0.1
5773,57731,391.0,0.6,0.99,0.1
5774,57741,414.8,0.6,0.99,0.1
5775,57751,450.2,0.6,0.99,0.1
5776,57761,210.2,0.6,0.99,0.1
5777,57771,390.9,0.6,0.99,0.1
5778,57781,365.4,0.6,0.99,0.1
5779,57791,318.9,0.6,0.99,0.1
5780,57801,386.3,0.6,0.99,0.1
5781,57811,276.2,0.6,0.99,0.1
5782,57821,390.8,0.6,0.99,0.1
5783,57831,408.0,0.6,0.99,0.1
5784,57841,430.0,0.6,0.99,0.1
5785,57851,416.8,0.6,0.99,0.1
5786,57861,345.5,0.6,0.99,0.1
5787,57871,415.0,0.6,0.99,0.1
5788,57881,373.1,0.6,0.99,0.1
5789,57891,342.5,0.6,0.99,0.1
5790,57901,280.5,0.6,0.99,0.1
5791,57911,308.1,0.6,0.99,0.1
5792,57921,324.1,0.6,0.99,0.1
5793,57931,397.3,0.6,0.99,0.1
5794,57941,287.6,0.6,0.99,0.1
5795,57951,464.2,0.6,0.99,0.1
5796,57961,334.6,0.6,0.99,0.1
5797,57971,292.8,0.6,0.99,0.1
5798,57981,367.0,0.6,0.99,0.1
5799,57991,391.6,0.6,0.99,0.1
5800,58001,450.6,0.6,0.99,0.1
5801,58011,432.7,0.6,0.99,0.1
5802,58021,292.4,0.6,0.99,0.1
5803,58031,383.4,0.6,0.99,0.1
5804,58041,291.0,0.6,0.99,0.1
5805,58051,436.1,0.6,0.99,0.1
5806,58061,405.3,0.6,0.99,0.1
5807,58071,458.9,0.6,0.99,0.1
5808,58081,420.4,0.6,0.99,0.1
5809,58091,295.2,0.6,0.99,0.1
5810,58101,372.5,0.6,0.99,0.1
5811,58111,427.4,0.6,0.99,0.1
5812,58121,393.9,0.6,0.99,0.1
5813,58131,350.6,0.6,0.99,0.1
5814,58141,398.0,0.6,0.99,0.1
5815,58151,415.6,0.6,0.99,0.1
5816,58161,399.2,0.6,0.99,0.1
5817,58171,348.3,0.6,0.99,0.1
5818,58181,429.5,0.6,0.99,0.1
5819,58191,415.9,0.6,0.99,0.1
5820,58201,412.4,0.6,0.99,0.1
5821,58211,324.2,0.6,0.99,0.1
5822,58221,343.2,0.6,0.99,0.1
5823,58231,367.2,0.6,0.99,0.1
5824,58241,385.9,0.6,0.99,0.1
5825,58251,435.4,0.6,0.99,0.1
5826,58261,477.1,0.6,0.99,0.1
5827,58271,324.3,0.6,0.99,0.1
5828,58281,395.5,0.6,0.99,0.1
5829,58291,351.3,0.6,0.99,0.1
5830,58301,385.5,0.6,0.99,0.1
5831,58311,393.0,0.6,0.99,0.1
5832,58321,425.8,0.6,0.99,0.1
5833,58331,390.5,0.6,0.99,0.1
5834,58341,392.3,0.6,0.99,0.1
5835,58351,302.6,0.6,0.99,0.1
5836,58361,366.9,0.6,0.99,0.1
5837,58371,276.9,0.6,0.99,0.1
5838,58381,368.0,0.6,0.99,0.1
5839,58391,346.9,0.6,0.99,0.1
5840,58401,386.4,0.6,0.99,0.1
5841,58411,474.3,0.6,0.99,0.1
5842,58421,457.8,0.6,0.99,0.1
5843,58431,448.2,0.6,0.99,0.1
5844,58441,343.6,0.6,0.99,0.1
5845,58451,405.1,0.6,0.99,0.1
5846,58461,340.4,0.6,0.99,0.1
5847,58471,234.2,0.6,0.99,0.1
5848,58481,323.0,0.6,0.99,0.1
5849,58491,388.8,0.6,0.99,0.1
5850,58501,448.8,0.6,0.99,0.1
5851,58511,442.3,0.6,0.99,0.1
5852,58521,435.9,0.6,0.99,0.1
5853,58531,305.0,0.6,0.99,0.1
5854,58541,428.0,0.6,0.99,0.1
5855,58551,435.0,0.6,0.99,0.1
5856,58561,371.2,0.6,0.99,0.1
5857,58571,426.3,0.6,0.99,0.1
5858,58581,481.1,0.6,0.99,0.1
5859,58591,356.1,0.6,0.99,0.1
5860,58601,331.0,0.6,0.99,0.1
5861,58611,371.4,0.6,0.99,0.1
5862,58621,394.2,0.6,0.99,0.1
5863,58631,317.4,0.6,0.99,0.1
5864,58641,428.2,0.6,0.99,0.1
5865,58651,410.7,0.6,0.99,0.1
5866,58661,411.1,0.6,0.99,0.1
5867,58671,402.9,0.6,0.99,0.1
5868,58681,417.3,0.6,0.99,0.1
5869,58691,427.1,0.6,0.99,0.1
5870,58701,447.1,0.6,0.99,0.1
5871,58711,351.2,0.6,0.99,0.1
5872,58721,458.0,0.6,0.99,0.1
5873,58731,470.4,0.6,0.99,0.1
5874,58741,393.1,0.6,0.99,0.1
5875,58751,425.6,0.6,0.99,0.1
5876,58761,364.4,0.6,0.99,0.1
5877,58771,377.8,0.6,0.99,0.1
5878,58781,383.9,0.6,0.99,0.1
5879,58791,406.1,0.6,0.99,0.1
5880,58801,432.3,0.6,0.99,0.1
5881,58811,403.1,0.6,0.99,0.1
5882,58821,478.3,0.6,0.99,0.1
5883,58831,453.2,0.6,0.99,0.1
5884,58841,411.8,0.6,0.99,0.1
5885,58851,329.3,0.6,0.99,0.1
5886,58861,410.7,0.6,0.99,0.1
5887,58871,279.3,0.6,0.99,0.1
5888,58881,340.2,0.6,0.99,0.1
5889,58891,364.5,0.6,0.99,0.1
5890,58901,500.0,0.6,0.99,0.1
5891,58911,392.4,0.6,0.99,0.1
5892,58921,355.8,0.6,0.99,0.1
5893,58931,387.2,0.6,0.99,0.1
5894,58941,333.6,0.6,0.99,0.1
5895,58951,230.4,0.6,0.99,0.1
5896,58961,466.4,0.6,0.99,0.1
5897,58971,391.5,0.6,0.99,0.1
5898,58981,383.8,0.6,0.99,0.1
5899,58991,372.6,0.6,0.99,0.1
5900,59001,419.6,0.6,0.99,0.1
5901,59011,400.4,0.6,0.99,0.1
5902,59021,302.9,0.6,0.99,0.1
5903,59031,419.7,0.6,0.99,0.1
5904,59041,398.7,0.6,0.99,0.1
5905,59051,335.3,0.6,0.99,0.1
5906,59061,292.6,0.6,0.99,0.1
5907,59071,404.9,0.6,0.99,0.1
5908,59081,407.0,0.6,0.99,0.1
5909,59091,357.4,0.6,0.99,0.1
5910,59101,338.5,0.6,0.99,0.1
5911,59111,417.2,0.6,0.99,0.1
5912,59121,324.0,0.6,0.99,0.1
5913,59131,358.3,0.6,0.99,0.1
5914,59141,470.4,0.6,0.99,0.1
5915,59151,470.4,0.6,0.99,0.1
5916,59161,327.5,0.6,0.99,0.1
5917,59171,424.5,0.6,0.99,0.1
5918,59181,441.7,0.6,0.99,0.1
5919,59191,451.7,0.6,0.99,0.1
5920,59201,406.4,0.6,0.99,0.1
5921,59211,417.5,0.6,0.99,0.1
5922,59221,427.1,0.6,0.99,0.1
5923,59231,410.9,0.6,0.99,0.1
5924,59241,365.7,0.6,0.99,0.1
5925,59251,345.0,0.6,0.99,0.1
5926,59261,345.9,0.6,0.99,0.1
5927,59271,475.1,0.6,0.99,0.1
5928,59281,431.0,0.6,0.99,0.1
5929,59291,400.6,0.6,0.99,0.1
5930,59301,458.6,0.6,0.99,0.1
5931,59311,417.3,0.6,0.99,0.1
5932,59321,317.3,0.6,0.99,0.1
5933,59331,410.3,0.6,0.99,0.1
5934,59341,267.6,0.6,0.99,0.1
5935,59351,392.8,0.6,0.99,0.1
5936,59361,339.4,0.6,0.99,0.1
5937,59371,428.6,0.6,0.99,0.1
5938,59381,235.8,0.6,0.99,0.1
5939,59391,388.4,0.6,0.99,0.1
5940,59401,297.9,0.6,0.99,0.1
5941,59411,319.4,0.6,0.99,0.1
5942,59421,317.9,0.6,0.99,0.1
5943,59431,316.5,0.6,0.99,0.1
5944,59441,264.5,0.6,0.99,0.1
5945,59451,268.3,0.6,0.99,0.1
5946,59461,241.8,0.6,0.99,0.1
5947,59471,248.4,0.6,0.99,0.1
5948,59481,282.4,0.6,0.99,0.1
5949,59491,379.7,0.6,0.99,0.1
5950,59501,271.3,0.6,0.99,0.1
5951,59511,311.6,0.6,0.99,0.1
5952,59521,289.4,0.6,0.99,0.1
5953,59531,316.5,0.6,0.99,0.1
5954,59541,292.2,0.6,0.99,0.1
5955,59551,330.7,0.6,0.99,0.1
5956,59561,345.5,0.6,0.99,0.1
5957,59571,365.5,0.6,0.99,0.1
5958,59581,317.0,0.6,0.99,0.1
5959,59591,261.1,0.6,0.99,0.1
5960,59601,376.7,0.6,0.99,0.1
5961,59611,293.8,0.6,0.99,0.1
5962,59621,331.9,0.6,0.99,0.1
5963,59631,366.6,0.6,0.99,0.1
5964,59641,211.5,0.6,0.99,0.1
5965,59651,285.6,0.6,0.99,0.1
5966,59661,323.6,0.6,0.99,0.1
5967,59671,309.3,0.6,0.99,0.1
5968,59681,395.6,0.6,0.99,0.1
5969,59691,413.1,0.6,0.99,0.1
5970,59701,366.3,0.6,0.99,0.1
5971,59711,426.4,0.6,0.99,0.1
5972,59721,413.5,0.6,0.99,0.1
5973,59731,413.7,0.6,0.99,0.1
5974,59741,288.9,0.6,0.99,0.1
5975,59751,344.7,0.6,0.99,0.1
5976,59761,407.2,0.6,0.99,0.1
5977,59771,281.2,0.6,0.99,0.1
5978,59781,419.1,0.6,0.99,0.1
5979,59791,345.2,0.6,0.99,0.1
5980,59801,375.9,0.6,0.99,0.1
5981,59811,363.3,0.6,0.99,0.1
5982,59821,433.9,0.6,0.99,0.1
5983,59831,338.4,0.6,0.99,0.1
5984,59841,376.2,0.6,0.99,0.1
5985,59851,339.8,0.6,0.99,0.1
5986,59861,374.0,0.6,0.99,0.1
5987,59871,336.5,0.6,0.99,0.1
5988,59881,475.5,0.6,0.99,0.1
5989,59891,375.7,0.6,0.99,0.1
5990,59901,357.3,0.6,0.99,0.1
5991,59911,377.3,0.6,0.99,0.1
5992,59921,400.9,0.6,0.99,0.1
5993,59931,358.4,0.6,0.99,0.1
5994,59941,312.6,0.6,0.99,0.1
5995,59951,329.9,0.6,0.99,0.1
5996,59961,315.2,0.6,0.99,0.1
5997,59971,337.2,0.6,0.99,0.1
5998,59981,347.5,0.6,0.99,0.1
5999,59991,304.1,0.6,0.99,0.1
6000,60001,401.1,0.6,0.99,0.1
6001,60011,345.9,0.6,0.99,0.1
6002,60021,445.7,0.6,0.99,0.1
6003,60031,333.8,0.6,0.99,0.1
6004,60041,338.8,0.6,0.99,0.1
6005,60051,391.0,0.6,0.99,0.1
6006,60061,321.0,0.6,0.99,0.1
6007,60071,435.7,0.6,0.99,0.1
6008,60081,439.5,0.6,0.99,0.1
6009,60091,388.9,0.6,0.99,0.1
6010,60101,279.7,0.6,0.99,0.1
6011,60111,421.9,0.6,0.99,0.1
6012,60121,390.1,0.6,0.99,0.1
6013,60131,451.7,0.6,0.99,0.1
6014,60141,405.8,0.6,0.99,0.1
6015,60151,336.4,0.6,0.99,0.1
6016,60161,266.4,0.6,0.99,0.1
6017,60171,339.7,0.6,0.99,0.1
6018,60181,449.5,0.6,0.99,0.1
6019,60191,436.2,0.6,0.99,0.1
6020,60201,351.4,0.6,0.99,0.1
6021,60211,433.3,0.6,0.99,0.1
6022,60221,316.5,0.6,0.99,0.1
6023,60231,360.3,0.6,0.99,0.1
6024,60241,399.2,0.6,0.99,0.1
6025,60251,300.0,0.6,0.99,0.1
6026,60261,424.8,0.6,0.99,0.1
6027,60271,347.3,0.6,0.99,0.1
6028,60281,316.0,0.6,0.99,0.1
6029,60291,338.6,0.6,0.99,0.1
6030,60301,290.7,0.6,0.99,0.1
6031,60311,403.8,0.6,0.99,0.1
6032,60321,353.1,0.6,0.99,0.1
6033,60331,310.0,0.6,0.99,0.1
6034,60341,336.6,0.6,0.99,0.1
6035,60351,342.5,0.6,0.99,0.1
6036,60361,275.1,0.6,0.99,0.1
6037,60371,428.4,0.6,0.99,0.1
6038,60381,398.8,0.6,0.99,0.1
6039,60391,381.0,0.6,0.99,0.1
6040,60401,399.3,0.6,0.99,0.1
6041,60411,285.1,0.6,0.99,0.1
6042,60421,435.1,0.6,0.99,0.1
6043,60431,392.0,0.6,0.99,0.1
6044,60441,283.5,0.6,0.99,0.1
6045,60451,402.6,0.6,0.99,0.1
6046,60461,408.2,0.6,0.99,0.1
6047,60471,435.1,0.6,0.99,0.1
6048,60481,409.9,0.6,0.99,0.1
6049,60491,337.0,0.6,0.99,0.1
6050,60501,386.6,0.6,0.99,0.1
6051,60511,337.8,0.6,0.99,0.1
6052,60521,392.2,0.6,0.99,0.1
6053,60531,230.9,0.6,0.99,0.1
6054,60541,306.6,0.6,0.99,0.1
6055,60551,403.5,0.6,0.99,0.1
6056,60561,457.8,0.6,0.99,0.1
6057,60571,355.7,0.6,0.99,0.1
6058,60581,392.1,0.6,0.99,0.1
6059,60591,360.8,0.6,0.99,0.1
6060,60601,417.7,0.6,0.99,0.1
6061,60611,394.2,0.6,0.99,0.1
6062,60621,375.1,0.6,0.99,0.1
6063,60631,385.5,0.6,0.99,0.1
6064,60641,439.2,0.6,0.99,0.1
6065,60651,394.7,0.6,0.99,0.1
6066,60661,379.1,0.6,0.99,0.1
6067,60671,426.9,0.6,0.99,0.1
6068,60681,452.1,0.6,0.99,0.1
6069,60691,455.0,0.6,0.99,0.1
6070,60701,395.0,0.6,0.99,0.1
6071,60711,360.8,0.6,0.99,0.1
6072,60721,232.4,0.6,0.99,0.1
6073,60731,281.3,0.6,0.99,0.1
6074,60741,480.3,0.6,0.99,0.1
6075,60751,350.3,0.6,0.99,0.1
6076,60761,431.0,0.6,0.99,0.1
6077,60771,400.2,0.6,0.99,0.1
6078,60781,371.1,0.6,0.99,0.1
6079,60791,395.0,0.6,0.99,0.1
6080,60801,401.3,0.6,0.99,0.1
6081,60811,409.3,0.6,0.99,0.1
6082,60821,379.5,0.6,0.99,0.1
6083,60831,298.5,0.6,0.99,0.1
6084,60841,413.5,0.6,0.99,0.1
6085,60851,313.1,0.6,0.99,0.1
6086,60861,352.0,0.6,0.99,0.1
6087,60871,442.0,0.6,0.99,0.1
6088,60881,316.3,0.6,0.99,0.1
6089,60891,303.5,0.6,0.99,0.1
6090,60901,271.0,0.6,0.99,0.1
6091,60911,347.4,0.6,0.99,0.1
6092,60921,274.7,0.6,0.99,0.1
6093,60931,424.5,0.6,0.99,0.1
6094,60941,341.1,0.6,0.99,0.1
6095,60951,358.6,0.6,0.99,0.1
6096,60961,403.5,0.6,0.99,0.1
6097,60971,368.7,0.6,0.99,0.1
6098,60981,437.7,0.6,0.99,0.1
6099,60991,371.2,0.6,0.99,0.1
6100,61001,380.8,0.6,0.99,0.1
6101,61011,404.4,0.6,0.99,0.1
6102,61021,465.4,0.6,0.99,0.1
6103,61031,444.1,0.6,0.99,0.1
6104,61041,431.8,0.6,0.99,0.1
6105,61051,376.3,0.6,0.99,0.1
6106,61061,367.9,0.6,0.99,0.1
6107,61071,415.3,0.6,0.99,0.1
6108,61081,415.0,0.6,0.99,0.1
6109,61091,420.5,0.6,0.99,0.1
6110,61101,363.0,0.6,0.99,0.1
6111,61111,268.5,0.6,0.99,0.1
6112,61121,211.5,0.6,0.99,0.1
6113,61131,378.3,0.6,0.99,0.1
6114,61141,430.0,0.6,0.99,0.1
6115,61151,399.9,0.6,0.99,0.1
6116,61161,280.0,0.6,0.99,0.1
6117,61171,329.1,0.6,0.99,0.1
6118,61181,411.1,0.6,0.99,0.1
6119,61191,312.4,0.6,0.99,0.1
6120,61201,381.2,0.6,0.99,0.1
6121,61211,429.0,0.6,0.99,0.1
6122,61221,382.6,0.6,0.99,0.1
6123,61231,393.9,0.6,0.99,0.1
6124,61241,347.1,0.6,0.99,0.1
6125,61251,341.5,0.6,0.99,0.1
6126,61261,411.3,0.6,0.99,0.1
6127,61271,398.1,0.6,0.99,0.1
6128,61281,305.1,0.6,0.99,0.1
6129,61291,355.6,0.6,0.99,0.1
6130,61301,390.1,0.6,0.99,0.1
6131,61311,416.2,0.6,0.99,0.1
6132,61321,334.7,0.6,0.99,0.1
6133,61331,373.4,0.6,0.99,0.1
6134,61341,375.0,0.6,0.99,0.1
6135,61351,267.3,0.6,0.99,0.1
6136,61361,377.5,0.6,0.99,0.1
6137,61371,406.5,0.6,0.99,0.1
6138,61381,373.8,0.6,0.99,0.1
6139,61391,385.7,0.6,0.99,0.1
6140,61401,448.4,0.6,0.99,0.1
6141,61411,328.6,0.6,0.99,0.1
6142,61421,372.8,0.6,0.99,0.1
6143,61431,396.6,0.6,0.99,0.1
6144,61441,403.3,0.6,0.99,0.1
6145,61451,391.9,0.6,0.99,0.1
6146,61461,472.0,0.6,0.99,0.1
6147,61471,391.9,0.6,0.99,0.1
6148,61481,440.4,0.6,0.99,0.1
6149,61491,429.7,0.6,0.99,0.1
6150,61501,396.2,0.6,0.99,0.1
6151,61511,358.6,0.6,0.99,0.1
6152,61521,363.6,0.6,0.99,0.1
6153,61531,333.8,0.6,0.99,0.1
6154,61541,434.6,0.6,0.99,0.1
6155,61551,288.3,0.6,0.99,0.1
6156,61561,379.4,0.6,0.99,0.1
6157,61571,427.1,0.6,0.99,0.1
6158,61581,474.7,0.6,0.99,0.1
6159,61591,384.2,0.6,0.99,0.1
6160,61601,306.8,0.6,0.99,0.1
6161,61611,405.3,0.6,0.99,0.1
6162,61621,439.3,0.6,0.99,0.1
6163,61631,458.9,0.6,0.99,0.1
6164,61641,376.6,0.6,0.99,0.1
6165,61651,346.3,0.6,0.99,0.1
6166,61661,377.0,0.6,0.99,0.1
6167,61671,377.6,0.6,0.99,0.1
6168,61681,404.3,0.6,0.99,0.1
6169,61691,305.7,0.6,0.99,0.1
6170,61701,317.1,0.6,0.99,0.1
6171,61711,376.0,0.6,0.99,0.1
6172,61721,280.0,0.6,0.99,0.1
6173,61731,391.9,0.6,0.99,0.1
6174,61741,358.8,0.6,0.99,0.1
6175,61751,384.1,0.6,0.99,0.1
6176,61761,332.0,0.6,0.99,0.1
6177,61771,304.7,0.6,0.99,0.1
6178,61781,305.0,0.6,0.99,0.1
6179,61791,328.8,0.6,0.99,0.1
6180,61801,310.7,0.6,0.99,0.1
6181,61811,284.7,0.6,0.99,0.1
6182,61821,364.2,0.6,0.99,0.1
6183,61831,381.0,0.6,0.99,0.1
6184,61841,280.1,0.6,0.99,0.1
6185,61851,295.8,0.6,0.99,0.1
6186,61861,287.7,0.6,0.99,0.1
6187,61871,389.4,0.6,0.99,0.1
6188,61881,365.8,0.6,0.99,0.1
6189,61891,273.1,0.6,0.99,0.1
6190,61901,297.1,0.6,0.99,0.1
6191,61911,340.4,0.6,0.99,0.1
6192,61921,223.6,0.6,0.99,0.1
6193,61931,302.9,0.6,0.99,0.1
6194,61941,261.5,0.6,0.99,0.1
6195,61951,291.9,0.6,0.99,0.1
6196,61961,194.1,0.6,0.99,0.1
6197,61971,268.6,0.6,0.99,0.1
6198,61981,290.7,0.6,0.99,0.1
6199,61991,243.9,0.6,0.99,0.1
6200,62001,163.8,0.6,0.99,0.1
6201,62011,225.4,0.6,0.99,0.1
6202,62021,304.7,0.6,0.99,0.1
6203,62031,227.3,0.6,0.99,0.1
6204,62041,237.0,0.6,0.99,0.1
6205,62051,230.7,0.6,0.99,0.1
6206,62061,232.7,0.6,0.99,0.1
6207,62071,227.4,0.6,0.99,0.1
6208,62081,317.8,0.6,0.99,0.1
6209,62091,294.6,0.6,0.99,0.1
6210,62101,245.1,0.6,0.99,0.1
6211,62111,198.2,0.6,0.99,0.1
6212,62121,290.5,0.6,0.99,0.1
6213,62131,255.2,0.6,0.99,0.1
6214,62141,198.0,0.6,0.99,0.1
6215,62151,218.4,0.6,0.99,0.1
6216,62161,287.9,0.6,0.99,0.1
6217,62171,320.0,0.6,0.99,0.1
6218,62181,343.6,0.6,0.99,0.1
6219,62191,324.0,0.6,0.99,0.1
6220,62201,332.5,0.6,0.99,0.1
6221,62211,242.0,0.6,0.99,0.1
6222,62221,282.1,0.6,0.99,0.1
6223,62231,215.3,0.6,0.99,0.1
6224,62241,167.9,0.6,0.99,0.1
6225,62251,338.1,0.6,0.99,0.1
6226,62261,330.6,0.6,0.99,0.1
6227,62271,290.8,0.6,0.99,0.1
6228,62281,329.9,0.6,0.99,0.1
6229,62291,380.1,0.6,0.99,0.1
6230,62301,382.4,0.6,0.99,0.1
6231,62311,352.3,0.6,0.99,0.1
6232,62321,338.5,0.6,0.99,0.1
6233,62331,220.6,0.6,0.99,0.1
6234,62341,394.8,0.6,0.99,0.1
6235,62351,395.5,0.6,0.99,0.1
6236,62361,382.2,0.6,0.99,0.1
6237,62371,379.8,0.6,0.99,0.1
6238,62381,458.1,0.6,0.99,0.1
6239,62391,362.8,0.6,0.99,0.1
6240,62401,240.3,0.6,0.99,0.1
6241,62411,297.4,0.6,0.99,0.1
6242,62421,334.8,0.6,0.99,0.1
6243,62431,311.8,0.6,0.99,0.1
6244,62441,332.6,0.6,0.99,0.1
6245,62451,239.4,0.6,0.99,0.1
6246,62461,298.8,0.6,0.99,0.1
6247,62471,308.6,0.6,0.99,0.1
6248,62481,376.5,0.6,0.99,0.1
6249,62491,237.4,0.6,0.99,0.1
6250,62501,292.7,0.6,0.99,0.1
6251,62511,296.1,0.6,0.99,0.1
6252,62521,211.3,0.6,0.99,0.1
6253,62531,238.5,0.6,0.99,0.1
6254,62541,239.9,0.6,0.99,0.1
6255,62551,292.3,0.6,0.99,0.1
6256,62561,313.6,0.6,0.99,0.1
6257,62571,369.7,0.6,0.99,0.1
6258,62581,341.2,0.6,0.99,0.1
6259,62591,308.7,0.6,0.99,0.1
6260,62601,294.1,0.6,0.99,0.1
6261,62611,277.3,0.6,0.99,0.1
6262,62621,389.8,0.6,0.99,0.1
6263,62631,280.1,0.6,0.99,0.1
6264,62641,260.8,0.6,0.99,0.1
6265,62651,336.2,0.6,0.99,0.1
6266,62661,334.9,0.6,0.99,0.1
6267,62671,392.6,0.6,0.99,0.1
6268,62681,362.5,0.6,0.99,0.1
6269,62691,315.3,0.6,0.99,0.1
6270,62701,322.5,0.6,0.99,0.1
6271,62711,267.5,0.6,0.99,0.1
6272,62721,299.8,0.6,0.99,0.1
6273,62731,253.0,0.6,0.99,0.1
6274,62741,368.6,0.6,0.99,0.1
6275,62751,363.9,0.6,0.99,0.1
6276,62761,408.9,0.6,0.99,0.1
6277,62771,438.8,0.6,0.99,0.1
6278,62781,311.6,0.6,0.99,0.1
6279,62791,373.4,0.6,0.99,0.1
6280,62801,251.3,0.6,0.99,0.1
6281,62811,283.1,0.6,0.99,0.1
6282,62821,245.8,0.6,0.99,0.1
6283,62831,264.7,0.6,0.99,0.1
6284,62841,347.5,0.6,0.99,0.1
6285,62851,254.2,0.6,0.99,0.1
6286,62861,295.9,0.6,0.99,0.1
6287,62871,360.7,0.6,0.99,0.1
6288,62881,390.3,0.6,0.99,0.1
6289,62891,300.2,0.6,0.99,0.1
6290,62901,334.4,0.6,0.99,0.1
6291,62911,361.3,0.6,0.99,0.1
6292,62921,445.5,0.6,0.99,0.1
6293,62931,274.8,0.6,0.99,0.1
6294,62941,350.0,0.6,0.99,0.1
6295,62951,354.5,0.6,0.99,0.1
6296,62961,269.9,0.6,0.99,0.1
6297,62971,366.0,0.6,0.99,0.1
6298,62981,349.1,0.6,0.99,0.1
6299,62991,397.7,0.6,0.99,0.1
6300,63001,403.9,0.6,0.99,0.1
6301,63011,256.0,0.6,0.99,0.1
6302,63021,321.3,0.6,0.99,0.1
6303,63031,305.2,0.6,0.99,0.1
6304,63041,385.7,0.6,0.99,0.1
6305,63051,344.8,0.6,0.99,0.1
6306,63061,283.7,0.6,0.99,0.1
6307,63071,258.1,0.6,0.99,0.1
6308,63081,282.6,0.6,0.99,0.1
6309,63091,394.3,0.6,0.99,0.1
6310,63101,328.3,0.6,0.99,0.1
6311,63111,350.0,0.6,0.99,0.1
6312,63121,369.8,0.6,0.99,0.1
6313,63131,367.4,0.6,0.99,0.1
6314,63141,302.0,0.6,0.99,0.1
6315,63151,259.8,0.6,0.99,0.1
6316,63161,268.5,0.6,0.99,0.1
6317,63171,365.2,0.6,0.99,0.1
6318,63181,405.1,0.6,0.99,0.1
6319,63191,303.7,0.6,0.99,0.1
6320,63201,243.9,0.6,0.99,0.1
6321,63211,261.8,0.6,0.99,0.1
6322,63221,359.3,0.6,0.99,0.1
6323,63231,380.6,0.6,0.99,0.1
6324,63241,345.2,0.6,0.99,0.1
6325,63251,335.5,0.6,0.99,0.1
6326,63261,388.9,0.6,0.99,0.1
6327,63271,372.8,0.6,0.99,0.1
6328,63281,397.9,0.6,0.99,0.1
6329,63291,307.7,0.6,0.99,0.1
6330,63301,328.9,0.6,0.99,0.1
6331,63311,355.7,0.6,0.99,0.1
6332,63321,401.2,0.6,0.99,0.1
6333,63331,386.4,0.6,0.99,0.1
6334,63341,364.5,0.6,0.99,0.1
6335,63351,396.6,0.6,0.99,0.1
6336,63361,279.8,0.6,0.99,0.1
6337,63371,313.2,0.6,0.99,0.1
6338,63381,433.4,0.6,0.99,0.1
6339,63391,424.5,0.6,0.99,0.1
6340,63401,340.2,0.6,0.99,0.1
6341,63411,316.2,0.6,0.99,0.1
6342,63421,379.3,0.6,0.99,0.1
6343,63431,389.4,0.6,0.99,0.1
6344,63441,387.1,0.6,0.99,0.1
6345,63451,193.7,0.6,0.99,0.1
6346,63461,412.7,0.6,0.99,0.1
6347,63471,359.7,0.6,0.99,0.1
6348,63481,243.0,0.6,0.99,0.1
6349,63491,423.2,0.6,0.99,0.1
6350,63501,376.8,0.6,0.99,0.1
6351,63511,384.8,0.6,0.99,0.1
6352,63521,334.0,0.6,0.99,0.1
6353,63531,264.2,0.6,0.99,0.1
6354,63541,419.8,0.6,0.99,0.1
6355,63551,343.5,0.6,0.99,0.1
6356,63561,447.3,0.6,0.99,0.1
6357,63571,406.4,0.6,0.99,0.1
6358,63581,428.9,0.6,0.99,0.1
6359,63591,394.5,0.6,0.99,0.1
6360,63601,366.7,0.6,0.99,0.1
6361,63611,388.4,0.6,0.99,0.1
6362,63621,392.4,0.6,0.99,0.1
6363,63631,374.4,0.6,0.99,0.1
6364,63641,355.8,0.6,0.99,0.1
6365,63651,358.8,0.6,0.99,0.1
6366,63661,329.4,0.6,0.99,0.1
6367,63671,270.2,0.6,0.99,0.1
6368,63681,476.2,0.6,0.99,0.1
